country1,country2,r,p,ci_low,ci_high,n,n_eff,autocorr1,p_corrected,significant
BE,CZ,0.44855830271361313,0.0,0.4316707647744522,0.4651315103700414,8759,55.777327704957735,0.9873445861123119,0.0,True
BE,DE,0.711974410224632,0.0,0.7014914383258325,0.722149359434021,8759,55.777327704957735,0.9873445861123119,0.0,True
BE,DK,,,,,8759,55.777327704957735,0.9873445861123119,,False
BE,EE,0.22048281871374392,6.669901288076233e-97,0.20046581507060224,0.24031581516883024,8759,55.777327704957735,0.9873445861123119,1.739974249063365e-96,True
BE,ES,0.2065965373526063,4.666008845547446e-85,0.18646063921681233,0.22655894297085957,8759,55.777327704957735,0.9873445861123119,1.119842122931387e-84,True
BE,FI,,,,,8759,55.777327704957735,0.9873445861123119,,False
BE,FR,0.7485709748534901,0.0,0.7392170736065267,0.7576361195635386,8759,55.777327704957735,0.9873445861123119,0.0,True
BE,GR,-0.028447571686114306,0.007755019958343713,-0.04936081770977874,-0.007509391937302387,8759,55.777327704957735,0.9873445861123119,0.00852199995422386,True
BE,HR,-0.06417360183819389,1.8402266599276111e-09,-0.08500201566207397,-0.043289127330921606,8759,55.777327704957735,0.9873445861123119,2.379603439561566e-09,True
BE,HU,0.10438293628880566,1.1885949842420963e-22,0.08362308741221702,0.12505221877759612,8759,55.777327704957735,0.9873445861123119,1.8767289224875205e-22,True
BE,IE,0.4119431953944252,2.031958669385584e-248,0.39088154794044305,0.43257368849847727,6096,55.777327704957735,0.9873445861123119,9.83205807767218e-248,True
BE,LT,0.29094853466164594,1.8780698901721886e-170,0.27166117627839886,0.3100022717638184,8759,55.777327704957735,0.9873445861123119,7.31715541625528e-170,True
BE,LU,0.7494987473041399,0.0,0.7401742331045393,0.7585350609053093,8759,55.777327704957735,0.9873445861123119,0.0,True
BE,LV,0.23091555565775315,2.334191014074065e-106,0.21099326220043294,0.250646088661192,8759,55.777327704957735,0.9873445861123119,6.733243309829034e-106,True
BE,NL,0.9219966659345721,0.0,0.9187950786917866,0.9250769560506472,8759,55.777327704957735,0.9873445861123119,0.0,True
BE,NO,0.31397334420145434,1.2124504133534015e-199,0.2949702482908819,0.3327281653829163,8759,55.777327704957735,0.9873445861123119,5.196216057228863e-199,True
BE,PL,0.37234787908729255,3.6241450219276766e-286,0.35416700300575177,0.3902474019264213,8759,55.777327704957735,0.9873445861123119,1.8745577699625914e-285,True
BE,PT,0.178502936330801,1.262942360072981e-63,0.15815150447794574,0.1987027743511209,8759,55.777327704957735,0.9873445861123119,2.6681880846612274e-63,True
BE,RO,0.017918463605608625,0.0935667614977316,-0.003025325280010944,0.03884653964781071,8759,55.777327704957735,0.9873445861123119,0.09849132789234906,False
BE,RS,-0.07359840425581485,5.333281500381767e-12,-0.09439556164673973,-0.05273703666880028,8759,55.777327704957735,0.9873445861123119,7.111042000509022e-12,True
