country1,country2,best_copula,clayton_cvm,gumbel_cvm,gaussian_cvm,clayton_lambda_L,empirical_lambda_L,gumbel_lambda_U,gaussian_rho,n_obs
EE,RO,gumbel,1.7558168579734523e-05,4.087193231196686e-06,4.417273370830717e-06,1.7870572510088876e-09,0.05638322255328902,0.04133387929792054,0.053644163944612605,87287
EE,RS,gaussian,0.00036841876455695336,0.0003513879886220344,0.0003299462305761585,8.25993905129866e-31,0.0,0.02043384553673544,-0.010610395735481427,26304
EE,SE,gumbel,0.0006343611736272138,1.8246163648855302e-05,9.49046768711024e-05,0.3024319059513963,0.14357682619647355,0.41893850333623006,0.5140119746364082,87309
EE,SI,gaussian,0.000980439765234021,0.0009850668552833627,0.0009776028707894331,0.0006090359176129838,0.0,0.047162839397848044,0.07332682467842183,87377
EE,SK,clayton,0.016527564646829036,0.016702086085215444,0.016650392300792204,0.03966065026973148,0.0,0.11769770289263337,0.15193896161219814,86871
ES,FI,gaussian,2.8127039310207623e-05,2.7687490314255743e-06,2.551303086218114e-06,0.0011029573031973363,0.07354956601187757,0.09474435024357697,0.1229126173504129,87594
ES,FR,gaussian,0.00021952703229187364,4.622774055029335e-05,2.725199444588976e-05,0.2416105016656743,0.1947992700729927,0.31285756627538674,0.41423538502265517,87630
ES,GB,gumbel,5.683729821027982e-05,1.2785142626891274e-05,1.53056504890715e-05,0.0041178498837259265,0.0845103033109516,0.11830769096991922,0.15299115690271375,86355
ES,GR,gumbel,6.814949821816445e-05,4.0763337903252075e-06,1.4724055030398109e-05,0.0009822900894062192,0.08108725445408863,0.11757601634108839,0.14531506080145482,87613
ES,HR,gumbel,9.032195684490441e-05,5.213769793738201e-06,1.448888032592967e-05,0.009751370754990458,0.07455306200076074,0.14465793287686735,0.18668341230899604,52602
ES,HU,gaussian,4.820054466620183e-05,1.5978320133355773e-05,8.093371336420074e-06,0.008159765320532567,0.09010036496350365,0.10940049374870786,0.14611109879158848,87648
ES,IE,gumbel,3.2826231139456086e-05,7.1358833651370985e-06,8.295104562095313e-06,0.0010509075540821905,0.07408256880733945,0.08811975685116913,0.12175643458168224,87204
ES,IT,gumbel,0.00018652625804701405,5.498264720590029e-06,2.7240784496029956e-05,0.06547423465947697,0.10027409776153495,0.2259104712134783,0.2908738831104688,87599
ES,LT,gumbel,2.1394920829899116e-05,8.63246238066444e-07,4.72393788666352e-06,4.4980226156153354e-05,0.08025830258302583,0.07570261543286394,0.09300163476057308,86696
ES,LU,gumbel,0.0001090926459375575,5.480766960506185e-06,1.2939359307618698e-05,0.03668362912996048,0.104242700729927,0.17928093659669075,0.22795258291307155,87649
ES,LV,gaussian,0.0001529275960029247,0.00012543758110105524,0.00012048316609966723,6.062661064229888e-08,0.10114155251141553,0.0442978474435507,0.054530575351249236,87564
ES,NL,gumbel,9.432505622077158e-05,5.836645093047319e-06,2.0047386417866963e-05,0.003059098383889503,0.06204379562043796,0.13368522517874148,0.16551759309298347,87649
ES,NO,gumbel,9.700932076597808e-05,1.5604819288725057e-05,1.7515929710959597e-05,0.015049225127082727,0.07664233576642336,0.152892019237292,0.19960762799237072,87645
ES,PL,gaussian,1.568045607032146e-05,5.056309253834755e-06,4.405586291376433e-06,0.0005658461734843889,0.09306569343065693,0.07252413573367678,0.1015292613546413,87649
ES,PT,gumbel,0.0007589766213570558,3.152898755390794e-05,0.0001393920660388625,0.5110875996893778,0.2958485401459854,0.5391666732446061,0.6778965824560138,87649
ES,RO,gumbel,2.9468864504589144e-05,5.228079088001049e-06,9.210493244108887e-06,0.00010332145404748724,0.06812985825331504,0.07571498068806926,0.0986480304593057,87527
ES,RS,gumbel,0.00041020424892581155,0.0003189772212625032,0.00032396018512523516,0.014515748934499615,0.0,0.15167096992967766,0.18346342716217723,26304
ES,SE,gaussian,1.3257458857563693e-05,1.0983691659082254e-05,5.628763780867753e-06,0.0009698956478770081,0.09188571428571428,0.06572659776093892,0.1019590528171736,87552
ES,SI,gaussian,0.0010232648174511403,0.0009841055850933103,0.0009756594892718349,5.095178373577063e-05,0.0,0.05520852548498989,0.08155620671212532,87629
ES,SK,clayton,0.01641805469672448,0.01723696178159061,0.016801765801191606,0.05163200698608209,0.0,0.1304474669331639,0.1654241692576475,87124
FI,FR,gaussian,0.00011745779374462475,2.7723425405815316e-05,3.44061714818145e-06,0.10723857201963653,0.11486640785567481,0.2220124591746182,0.3027077440173228,87598
FI,GB,gumbel,0.00018297570591895043,2.8211551020768498e-05,5.002939533633125e-05,0.02655226394404094,0.08873957367933272,0.1968339126057428,0.2364096032557589,86323
FI,GR,gumbel,0.0003040179887222061,1.1811688705554303e-05,5.272849874586147e-05,0.09137393863740938,0.08883306691025349,0.2625300299285105,0.3223274774293671,87582
FI,HR,gumbel,8.164211754645414e-05,1.4500042839494315e-05,3.462355747700455e-05,0.00012891630869251694,0.0676548840744964,0.12047079931391758,0.1356122153015682,52608
FI,HU,clayton,3.520081524395252e-06,1.4511464070986058e-05,4.746892098884775e-06,2.6712317669309936e-05,0.07532526820360648,0.013875275412146948,0.04837556733286043,87616
FI,IE,gumbel,0.00010498151428616565,1.660898718094376e-05,1.914863350728708e-05,0.015667814337073704,0.06792106470858192,0.15412134886037365,0.2007453131364418,87172
FI,IT,gumbel,3.0230923135835396e-05,6.660466644282054e-06,1.3871511074941104e-05,0.0008160504119676487,0.09844677935130196,0.09298001496001573,0.12314978440861826,87567
FI,LT,gumbel,0.00031041652544901404,7.597145799855551e-06,4.4716314317006494e-05,0.1682901400373598,0.1121365943700969,0.31837597935806605,0.3946438378009492,86666
FI,LU,gumbel,0.00021985465440442294,3.325371382470417e-05,3.714469784996094e-05,0.06990308316663908,0.07486875142661492,0.22451002093850758,0.2763597787129082,87617
FI,LV,gaussian,0.00041756341039213583,0.00011564392976392575,0.00010266359209681655,0.17671091377727416,0.16316270566727606,0.29445603134729503,0.36911920060218106,87535
FI,NL,gumbel,0.0003959338745230942,2.5369107829589788e-05,4.381392551502137e-05,0.2374134731159523,0.13353115727002968,0.34891726103280263,0.43697145760096257,87617
FI,NO,gumbel,0.0007511496759086409,7.980185230694153e-05,0.00015808575259677266,0.41808333026759453,0.1853458114585711,0.4682213365699972,0.5831960756857774,87614
FI,PL,gumbel,0.0001886794390544143,7.006402188941307e-06,2.243890181272388e-05,0.0800190194679073,0.09381419767176444,0.23703801352025033,0.3007262951924604,87617
FI,PT,gumbel,2.7903853579004374e-05,2.677216551516863e-06,6.353596313985721e-06,1.6341589816696695e-06,0.05592330518146542,0.07139554948324056,0.08372882705325853,87617
FI,RO,gaussian,1.3116134225788895e-05,7.633919744866588e-06,1.6589515045291391e-06,5.5412705403962616e-05,0.07085714285714285,0.051790326082837845,0.08011348845729345,87495
FI,RS,gaussian,0.00040242561952620457,0.000359072523909439,0.00035371489863035934,8.25993905129866e-31,0.0,0.04865113005171473,0.05472354195815976,26304
FI,SE,gumbel,0.0009720813726135322,1.1096097817950202e-05,0.00018689924567468462,0.4868168644590871,0.24788668037468586,0.5510740837099068,0.6797285674276197,87520
FI,SI,clayton,0.0010677230946874667,0.001524611769822516,0.0014087857318127411,0.12468139812433511,0.0,0.11694568809412442,0.17356548486328888,87597
FI,SK,clayton,0.015765338847696375,0.017708797750388493,0.01651642533848171,0.31485856962102954,0.0,0.27000730155289654,0.34562063466103427,87090
FR,GB,gumbel,0.0004598919408326333,6.511160778150785e-06,7.901973350238956e-05,0.2068565183686323,0.13282336578581364,0.3549332146183213,0.43880249291384316,86359
FR,GR,gaussian,4.411741410743556e-05,1.1495409927495722e-05,3.264900920748193e-06,0.010449352464802296,0.08873175182481752,0.11805247888218928,0.16676040390933514,87617
FR,HR,gaussian,1.8343904621115664e-05,2.8792088987422392e-05,1.248000243386323e-05,0.0007363164581686925,0.05826351865955826,0.05506295333878253,0.10622379287254888,52602
FR,HU,gaussian,3.063432004782115e-05,3.284921281409737e-05,3.7083398995048568e-06,0.03272541846654796,0.10307867730900798,0.11935410905113364,0.17955791240177943,87652
FR,IE,gumbel,0.0002976252262495182,8.189256170087214e-06,5.434858034710721e-05,0.10268029631953145,0.10057273768613975,0.27108020447790104,0.33533990184062673,87209
FR,IT,gumbel,0.00014728712947213724,8.504823472809813e-06,2.2930388776296057e-05,0.037892898690952234,0.07981755986316989,0.1947509972204009,0.24655377827348673,87603
FR,LT,gumbel,0.00018452184428052924,6.025977967669246e-06,2.7926626704878178e-05,0.03702409939080806,0.07210320202718268,0.2079279333029722,0.258904083229605,86701
FR,LU,gumbel,0.001487736690279111,1.9562368089938792e-05,0.0004146739949917693,0.5745463617430366,0.24446978335233752,0.6434560306612316,0.7638404480290139,87653
FR,LV,gaussian,0.00032297954208912563,0.0001462884639489483,0.00014420273742896502,0.008861184584123022,0.08211678832116788,0.15608777607206337,0.1889796283602042,87570
FR,NL,gumbel,0.0006569915946762319,2.078219646212808e-05,9.768019438855354e-05,0.4042956167503787,0.21801596351197264,0.46994097463403084,0.5952883027407233,87653
FR,NO,gaussian,0.0002617463341424942,6.1363761788616e-05,2.0020848639876116e-05,0.21839398920083286,0.12910583941605838,0.30445030971926257,0.4085314268160942,87649
FR,PL,gumbel,0.00024295584568265874,8.960792336685683e-06,3.113373874452664e-05,0.10618710915884058,0.09942987457240593,0.2603200014037097,0.3260397969547687,87653
FR,PT,gumbel,0.00012029441024812712,1.749133220761437e-05,1.9311212675184204e-05,0.05916001860544943,0.10490307867730901,0.19785831813571808,0.25468468739188127,87653
FR,RO,gaussian,2.6243933411651905e-05,1.1368268369420357e-05,5.462097830400818e-06,0.0001271927888858681,0.06573841588678384,0.06129351852455356,0.08842851504610169,87531
FR,RS,clayton,0.0003493817328337045,0.0003909678435676398,0.00035931779915947075,0.0016860599057374219,0.0,0.08030478981350164,0.11669949134461677,26300
FR,SE,gaussian,0.00011651246320018429,2.7159742971561324e-05,7.032078565572099e-06,0.08170023315620213,0.11242873432155075,0.19934561566596232,0.27306950523996454,87556
FR,SI,clayton,0.00105612860829232,0.0014490966964918086,0.0011504935049746257,0.040827489816808275,0.0,0.03431824970333186,0.10752130105506305,87633
FR,SK,clayton,0.015623368698474032,0.01746616437909518,0.01578546627023424,0.27181985276615556,0.0,0.25523832628280174,0.3329111378840151,87126
GB,GR,gumbel,8.37070612663216e-05,1.0944676454796951e-05,2.7035174670795624e-05,0.00034967743661671057,0.07991660875608061,0.1157290228756489,0.13612281489585118,86342
GB,HR,gaussian,1.0291598215710082e-05,4.700370938370488e-06,3.5058527784795873e-06,1.3148391496417131e-14,0.04632152588555858,0.05379743625331046,0.04847537096694667,51375
GB,HU,gaussian,2.1594596180690777e-05,6.259086176890276e-06,5.348960097810122e-06,6.121075584791925e-07,0.05927297985644825,0.05152036578205155,0.07006956543533163,86377
GB,IE,gumbel,0.0007497077012558582,3.586730302780712e-05,0.000127908461240912,0.42577241550851574,0.21177565743542007,0.48469951147764423,0.6022418967442775,85934
GB,IT,gumbel,8.173509620381651e-05,8.958712783590344e-06,2.425672327067914e-05,0.00012462814317539637,0.05837387074357193,0.11823906120598004,0.13750674446581346,86328
GB,LT,gumbel,0.0002104693261032519,1.4256743595057125e-05,5.408154608630705e-05,0.021129608943506777,0.08099250936329588,0.21479019638320263,0.2454409642120677,85425
GB,LU,gumbel,0.00045316198076365887,1.3118919265375139e-05,9.661875716443169e-05,0.15843066425350666,0.10835841630006945,0.32973823835485283,0.39593388965242926,86378
GB,LV,gumbel,0.000347167007377784,0.00012121622587389663,0.00013780882206165026,0.013786794126405173,0.09362688296639629,0.18306436414506955,0.20925879856212512,86293
GB,NL,gumbel,0.0008345831524269933,4.047778374123934e-05,0.0001748243650106266,0.3613716907981708,0.18708034267191478,0.46795122652613563,0.566252716024974,86378
GB,NO,gumbel,0.0003619105425443814,5.238079206054399e-05,9.978918711029947e-05,0.13919081190068228,0.11183144246353323,0.29840447695193695,0.37533014975642287,86374
GB,PL,gumbel,0.0002995187533047938,1.613998527422485e-05,7.198605700651953e-05,0.039518707013096385,0.07849039129428108,0.2476768246283425,0.2894898902840829,86378
GB,PT,gumbel,5.439054678352453e-05,2.14126567879965e-05,2.775628682827269e-05,3.154623543763091e-06,0.06251447094234777,0.08012461017262917,0.09415892233754582,86378
GB,RO,gaussian,2.9442558117556992e-05,1.100689481103794e-05,5.951929209850396e-06,9.152953040495535e-05,0.07628101089728727,0.06300476642084307,0.08905457170458982,86256
GB,RS,gumbel,0.0003256711412347356,0.00030721537610543033,0.0003212244294157431,8.25993905129866e-31,0.0,0.013687209743129536,-0.025888865989208608,25113
GB,SE,gumbel,0.00022306653244069912,1.723275760943761e-05,4.8818870168260756e-05,0.0637634498583924,0.09388038942976357,0.24116466506564893,0.29272585672672835,86281
GB,SI,clayton,0.0010886203123642044,0.001254916658601536,0.0011240746211910266,0.000725040378589055,0.0,0.013687209743129536,0.039217173617547924,86358
GB,SK,clayton,0.01716805261537013,0.017418182672856955,0.017267960578152962,0.07882959190731201,0.0,0.1714744916605282,0.21068091421836407,85851
GR,HR,gumbel,5.471275937237552e-05,8.210136454705238e-06,1.4976181615104561e-05,0.028854738328694517,0.12704450361354128,0.15302035280310955,0.2078875563594496,52596
GR,HU,clayton,1.0316039347022806e-05,1.0374381158482929e-05,1.1136578737809693e-05,5.1846656241953214e-11,0.06703146374829001,0.013687209743129536,0.026408616006351325,87635
GR,IE,gumbel,5.692425400940908e-05,5.2389467738174665e-06,9.878638243495338e-06,0.0010163612791469728,0.07366020524515393,0.10274403337642646,0.13313329424682124,87191
GR,IT,gumbel,0.00017211338152425002,3.8920509915415603e-05,6.117737844328966e-05,0.02355388705817393,0.08643101482326111,0.1837075879433725,0.23698101530079405,87586
GR,LT,gumbel,9.08780638326119e-05,4.216223795797672e-06,2.3768520774575515e-05,0.0031375522483643313,0.06943171402383135,0.14298729704421076,0.16987699912181425,86685
GR,LU,gumbel,6.016269697485931e-05,6.941943035575529e-06,1.1085185923560591e-05,0.00014177116229980511,0.05585955312357501,0.09170337138984608,0.11620122467497725,87636
GR,LV,gaussian,0.00023506721580566535,0.00012200886306904573,0.00011348477122408842,0.0011592779169121111,0.0851403789089249,0.11780669512978226,0.14183171045371448,87552
GR,NL,gumbel,0.00019645011503628728,2.05722339737011e-05,2.6415569654594184e-05,0.05088417682720979,0.0873233014135887,0.20284872050024538,0.26234021507381317,87636
GR,NO,gumbel,0.00041262056117893556,6.676351582686546e-05,8.668483937460477e-05,0.16311530497435034,0.08504331965344278,0.2930135270003986,0.3746680810279487,87632
GR,PL,gumbel,4.782667981024967e-05,2.7907233925754877e-06,1.129423605408694e-05,9.495801541314958e-05,0.07067943456452348,0.09657849667947871,0.1182962406900404,87636
GR,PT,gumbel,3.1912663651494343e-05,4.615170006794272e-06,1.0019739008326115e-05,2.8370989226537154e-12,0.05540355677154583,0.05730571389936778,0.06443698193953033,87636
GR,RO,gaussian,4.096906460773588e-05,2.8199457673667884e-05,7.898482691865393e-06,0.02972359639453762,0.11841204654346338,0.13008981547417298,0.18726034218044954,87516
GR,RS,gaussian,0.0003813545023001994,0.0003590872229239709,0.0003324957049587141,3.4254008337344756e-06,0.0,0.07299156369962989,0.08742048129565008,26298
GR,SE,gumbel,0.00025557774861812707,1.2426404733175059e-05,5.669354409756702e-05,0.041919865098566864,0.07434435575826683,0.22826500639092417,0.2798539444400324,87539
GR,SI,clayton,0.0009857479897569061,0.0013577897402773207,0.0012099886656692569,0.08762029673421784,0.0,0.10582684142258647,0.1693179785491067,87616
GR,SK,clayton,0.016271884819482982,0.017491894874494308,0.01751696461194661,0.21108588275879608,0.0,0.20496077402666768,0.26004976111786887,87109
HR,HU,gumbel,0.0001263737964918361,1.331723517828446e-05,2.1375364700301884e-05,0.028085097030493125,0.08869432813094785,0.16767474022723028,0.2231073840502859,52608
HR,IE,gumbel,3.595760455429141e-06,2.3085601548946374e-06,2.446718589675022e-06,5.072920535457037e-24,0.053660406285933306,0.02946428951043556,0.029929990912201554,52176
HR,IT,gaussian,0.0004237966530304761,6.761405063916577e-05,5.347869111872657e-05,0.405709610767929,0.24857251617815,0.4317818286580588,0.5581473566928913,52608
HR,LT,clayton,4.976719413738026e-06,1.1899430331254064e-05,9.086183667268823e-06,7.356295373268093e-08,0.0673772363913209,0.053545412768831735,0.056652777146255745,52577
HR,LU,gumbel,6.788836773866559e-06,3.875845848680595e-06,4.895423232295067e-06,6.910126957919917e-23,0.05177007993909402,0.02988078364243152,0.03949587998974741,52608
HR,LV,gumbel,8.063780908853684e-05,6.715302890101689e-05,6.951105390016747e-05,6.946615699154857e-12,0.09264201296225696,0.03232173628631885,0.03125090174165151,52572
HR,NL,gumbel,2.1263744617401395e-05,1.1308619399094654e-05,1.3381564665545009e-05,6.468753297949468e-22,0.03616292348686715,0.05816881280063546,0.06116531025972599,52608
HR,NO,gumbel,0.00011924232542572498,2.6904800876615258e-05,3.694368183751609e-05,0.00999103507342788,0.08831366577845451,0.1452920794035999,0.1860098262116323,52607
HR,PL,clayton,3.6455324497707872e-06,8.601293909167321e-06,5.8464556839102175e-06,1.5339863823002577e-06,0.07156452226874763,0.0236320070852456,0.045312586727458706,52608
HR,PT,gumbel,3.851987287707612e-05,6.3729963264509945e-06,1.2215638981474533e-05,2.5501044682078175e-13,0.034640274076893796,0.060167072373774166,0.07086292698900461,52608
HR,RO,gaussian,7.422195134912272e-05,3.738449324754168e-05,4.332339604697848e-06,0.09324941860393945,0.149600304529882,0.18536547094239797,0.25649224949770183,52608
HR,RS,gaussian,0.0004011948716841134,0.0003502063188559612,0.0003062841839970143,0.038481785229583,0.0,0.17383256082818543,0.21587483616100553,26304
HR,SE,gumbel,7.154481966209366e-05,6.7074252561901086e-06,1.852733812156335e-05,0.0009544447999972565,0.06813856109630757,0.11916190507066138,0.1429112076289225,52607
HR,SI,gaussian,0.0003145320429718795,7.563375249739008e-05,6.942471506268761e-05,0.14830661773765552,0.12066996574038828,0.26229876485425097,0.32882944584788354,52590
HR,SK,clayton,0.00337558232320808,0.003621158674856391,0.0034358935043194145,0.001170039997922134,0.0,0.04840842297137904,0.08099686101616371,52581
HU,IE,gumbel,1.760546166653976e-05,4.459723877267508e-06,7.764490299975645e-06,4.2901582512769383e-10,0.06166895919303072,0.04781972005407309,0.056426879062775104,87226
HU,IT,gumbel,0.00020782316365190265,2.0516105067012865e-05,2.406234650000282e-05,0.12003591073770623,0.11032434901781635,0.24670344295985047,0.3204855087391129,87621
HU,LT,gaussian,2.1119792177562906e-05,1.4536440208225127e-05,4.532283615717686e-06,0.003860913123886899,0.08439013142725386,0.08079902609856293,0.11576268863066602,86718
HU,LU,gaussian,3.662712795783622e-05,2.6121761381166647e-05,9.036388272873366e-06,0.008282604310186051,0.07595802919708029,0.09401002200324093,0.14224510850557995,87671
HU,LV,gaussian,0.0001608830052605751,0.00016684455907454724,0.00013710506825590966,3.605130844913026e-05,0.10232983097304706,0.04313309414087385,0.0639319633848971,87586
HU,NL,gaussian,1.3071414244541246e-05,1.7550744068999905e-05,6.281066453814885e-06,0.00021761481792142764,0.07208029197080291,0.041340111127785795,0.0764637187883567,87671
HU,NO,gaussian,8.544070818595838e-06,7.066246012802226e-06,6.717065758597775e-06,7.401867692771091e-07,0.062271897810218975,0.023123922726272506,0.05277220712618147,87667
HU,PL,gaussian,0.00012474688280297887,3.6833041278279275e-05,1.1485044769556636e-05,0.1318951146405749,0.13070255474452555,0.22148659758165157,0.294770512311256,87671
HU,PT,gaussian,1.4741802999061979e-05,1.1496576106451115e-05,6.843238689220227e-06,5.49118744586504e-05,0.07344890510948905,0.05010326043962854,0.06898238339301466,87671
HU,RO,gumbel,5.0107743263876613e-05,8.261104482370715e-06,9.689805689586963e-06,0.013428671254257573,0.09273640931932389,0.12601497178422827,0.169450053975876,87549
HU,RS,gaussian,0.000418740477234485,0.0003287710423487822,0.00029413052237190786,0.08884680394136593,0.0,0.1997985785714742,0.25490097713625964,26304
HU,SE,gaussian,1.079233292640455e-05,1.5764887703701728e-05,9.145217429986438e-06,0.0002331266064914933,0.0863210778716602,0.03656317296657474,0.0695977487849357,87575
HU,SI,clayton,0.0009268167243093305,0.0009678429482164251,0.0009328080656517682,5.999104255441048e-05,0.0,0.013687209743129536,0.03453578701877689,87651
HU,SK,clayton,0.01490303820284095,0.016107175926472952,0.015306064369678537,0.2817207389930748,0.0,0.2569416623469982,0.3279733730959421,87144
IE,IT,gumbel,5.408589754033072e-05,8.385922793655356e-06,2.1222483157757893e-05,1.928431298790902e-06,0.05138793301215875,0.0903259581447533,0.1072353040300214,87178
IE,LT,gumbel,8.44663320869377e-05,1.325188282059612e-06,1.2172175061451507e-05,0.012115680105379858,0.07788595271210014,0.15608886922117038,0.194650325020267,86275
IE,LU,gumbel,0.000268273674064541,1.322622378604114e-05,5.645728837028662e-05,0.04983358715763633,0.0699380875945884,0.2334343908726042,0.281718268772181,87227
IE,LV,gaussian,0.0002356765293340807,0.0001173069893037471,0.00010615646160101218,0.008554365704436013,0.10463515374024782,0.13700971987475086,0.16807927703278983,87154
IE,NL,gumbel,0.00033454868440385146,1.6553280629060445e-05,4.8546024887820285e-05,0.13477241481032215,0.09722540701673928,0.2875283693515327,0.361724788622607,87227
IE,NO,gumbel,0.00020280187738803832,3.678998342151876e-05,4.3960084352794524e-05,0.09768490279320129,0.12084384315523962,0.23338757458952553,0.3090890537584731,87223
IE,PL,gumbel,0.00013411244273035173,3.7313199710047996e-06,2.6220150726733655e-05,0.014338435602589843,0.09103416647557899,0.17682834216334276,0.2157991152760367,87227
IE,PT,gumbel,2.724124698408223e-05,9.11587342250442e-06,1.2415255711373112e-05,1.3569905374546589e-06,0.05732630130703967,0.06068179375570537,0.0737518734608396,87227
IE,RO,gaussian,1.0601645398421603e-05,3.7708214653317267e-06,1.7055217902739852e-06,2.8702664231303327e-06,0.06475315729047072,0.0446597523541179,0.0662368219274706,87108
IE,RS,gaussian,0.00033858479883528607,0.00034133320022985297,0.00033146829258238445,8.25993905129866e-31,0.0,0.013687209743129536,-0.013310547102037272,26009
IE,SE,gumbel,0.00011069878072998293,9.724265007331665e-06,1.4122672631272859e-05,0.027647526088355447,0.09180628873077806,0.16975111593985637,0.22075369704710365,87131
IE,SI,clayton,0.0010883893479862483,0.0012481120349591979,0.0011237836115391316,0.0013516188975176205,0.0,0.013687209743129536,0.06184944464008561,87213
IE,SK,gaussian,0.016963703242152347,0.017727680161966963,0.016909867194745114,0.08857429013282958,0.0,0.15402633326379989,0.19935428803537233,86711
IT,LT,gumbel,3.9249026475912835e-05,4.34127956802348e-06,1.4460840903483297e-05,0.00017227997346905535,0.07024412713035467,0.09653999099450306,0.11646345767839723,86694
IT,LU,gumbel,0.00010241691535671262,3.2857689232751764e-06,2.221611516672417e-05,0.00379462420060885,0.0614894101571396,0.14665945380333323,0.17785690768500984,87622
IT,LV,gumbel,0.00016093567601240308,0.00012199090723328997,0.0001237359645681897,2.7899543109828196e-05,0.10261108566193312,0.0680400247258588,0.08138819450919023,87537
IT,NL,gumbel,0.00010107878729405356,1.0268076649923082e-05,2.8355200146773756e-05,0.0008757803137678635,0.05784559325893874,0.12877583459164765,0.1597457490335925,87622
IT,NO,gumbel,6.95265203554679e-05,1.4681182354729428e-05,1.994897110513532e-05,0.004601974609655587,0.07061503416856492,0.12510559644144292,0.17059664271813144,87618
IT,PL,gumbel,5.1005271150062314e-05,3.368635800904052e-06,8.618557536332324e-06,0.001907555799088884,0.06923252106581644,0.11213175281201315,0.1438194047341451,87622
IT,PT,gumbel,9.506281845725045e-05,5.906206578073409e-06,2.1456590615647368e-05,0.00047430541402325373,0.04850831245729902,0.1251077330440724,0.14743887318193835,87622
IT,RO,gaussian,0.00016247164371948358,1.788342859537732e-05,1.2725685952270289e-05,0.09950200067498276,0.12351054078826765,0.22437256506965464,0.2957832458454085,87525
IT,RS,gumbel,0.000551738618636216,0.00029834256409856376,0.00033942286859589343,0.052015180246090933,0.0,0.22079158833544654,0.25917961576067855,26304
IT,SE,gumbel,2.8821098576156417e-05,7.803242694768592e-06,1.5899353485555796e-05,3.6563826427660926e-05,0.06962895098488318,0.0800530155879482,0.10468042357406983,87550
IT,SI,clayton,0.0008778797983941576,0.0010807061206202153,0.0009773265022925577,0.04484145930989006,0.0,0.10090382779558782,0.1622251305510297,87602
IT,SK,clayton,0.01638846750079046,0.01713003938972328,0.01654815202744404,0.05796579631233611,0.0,0.13038531012759935,0.17374483774458763,87095
LT,LU,gumbel,0.00023377973234447108,9.150236312366638e-06,4.499882785269193e-05,0.04088793953173578,0.07333948339483395,0.22749226428851443,0.26958170323617175,86719
LT,LV,gumbel,0.001294363186843567,0.00019071289989872002,0.0005616697826054522,0.6241689316068352,0.4779598430648511,0.6354934171156659,0.7698192693959759,86638
LT,NL,gumbel,0.0003334950047179549,9.74865719150355e-06,5.78405698063049e-05,0.1242748754753053,0.08994464944649447,0.29801501403527464,0.36659651911370583,86719
LT,NO,gumbel,0.00034579959546340963,3.6994022351124476e-05,6.581331677120798e-05,0.137016896545708,0.09109778597785978,0.28672998938739536,0.36017688813705356,86715
LT,PL,gumbel,0.0009299288200499564,9.734371340781482e-06,0.00017784248812154567,0.4692855213402813,0.23985239852398524,0.5360800389378975,0.6530242274396773,86719
LT,PT,gumbel,2.7070421560866652e-05,7.982399772722885e-06,1.2416259868655924e-05,3.1932135967121334e-18,0.060424354243542436,0.05336704531573133,0.053083270146802496,86719
LT,RO,gaussian,2.030903293900611e-05,9.805436365369027e-06,5.503247776807953e-06,1.2811544038189635e-05,0.06925207756232687,0.04809941956053554,0.07054791386429406,86686
LT,RS,gaussian,0.00038702910947210824,0.0003549721548389436,0.0003328959772704275,4.4093444346033803e-05,0.0,0.07428468352416417,0.09203648857432736,26303
LT,SE,gumbel,0.0005593980137399484,1.315274240328908e-05,8.283543335454415e-05,0.30104162095815734,0.1559040590405904,0.40907466495290334,0.505752110247672,86711
LT,SI,clayton,0.0009052881064302856,0.0012046490706155075,0.0010751233861093106,0.005061263347489485,0.0,0.026674148434589817,0.06496227133751951,86699
LT,SK,gaussian,0.016911092397593325,0.016523249220373862,0.016240987981182117,0.1604119343243555,0.0,0.20620649955107218,0.25582756094084297,86201
LU,LV,gumbel,0.000318216847786846,0.00013233386679652802,0.00014006268985577533,0.01158302789055171,0.0943137702671843,0.16636118020688895,0.19515443048763265,87587
LU,NL,gumbel,0.0009196628452868648,3.4535998889669195e-05,0.00017721444804180857,0.423590908698866,0.17408167921514944,0.5041079216134721,0.6134453483679646,87672
LU,NO,gaussian,0.0003269913621435311,5.518938325992827e-05,5.4385046829205866e-05,0.12679203793940572,0.07962582705909195,0.26574810889322253,0.3373529097558509,87668
LU,PL,gumbel,0.00031409366581154857,1.0694205360267392e-05,4.806364802640564e-05,0.12252445941644323,0.09034907597535935,0.2877806185080485,0.35281851938855024,87672
LU,PT,gumbel,6.065085597464166e-05,3.4073718058075158e-06,8.036427451259143e-06,0.000850496242783896,0.06297056810403832,0.10911678932648505,0.13507053804845193,87672
LU,RO,gaussian,2.0613428995120488e-05,5.815180569150114e-06,4.307609710184375e-06,8.230704744005152e-06,0.07023564401738733,0.05386992306328886,0.07338701218001363,87550
LU,RS,gumbel,0.0003716923568447401,0.000336825349781619,0.0003479868763368536,3.3966016136909583e-06,0.0,0.06449684844944858,0.0890541848076529,26304
LU,SE,gumbel,0.00018755925976676174,2.4584805663605356e-05,2.766737225087126e-05,0.05233170555353623,0.06811428571428571,0.20404423837724606,0.25702040323697223,87575
LU,SI,clayton,0.0011678639515322906,0.0014946391595607156,0.001348631116963484,0.014144237832470206,0.0,0.013687209743129536,0.07496885147825082,87652
LU,SK,clayton,0.015564701340662767,0.017174649583061547,0.015997236308862035,0.2111040644562333,0.0,0.233740224371892,0.2864102090191664,87145
